Iteration,A* Time (seconds),A* Memory (MB),Bidirectional Time (seconds),Bidirectional Memory (MB)
11318,0.00640416145324707,0.000192,0.0057277679443359375,0.001776
11319,0.00927734375,0.000448,0.00643157958984375,0.002349
11320,0.005023002624511719,0.000128,0.001959562301635742,0.000128
11321,0.006201744079589844,0.000128,0.0018553733825683594,0.000128
11322,0.004012346267700195,6.4e-05,0.0017135143280029297,0.000128
11323,0.004129171371459961,0.000128,0.0014700889587402344,9.6e-05
11324,0.0071833133697509766,0.000128,0.0015094280242919922,0.000128
11325,0.0006732940673828125,3.2e-05,0.0004382133483886719,6.4e-05
11326,0.0026748180389404297,6.4e-05,0.0015959739685058594,6.4e-05
11327,0.016014814376831055,0.000884,0.00816488265991211,0.001904
11328,0.010364532470703125,0.000128,0.00782155990600586,0.001832
11329,0.01135110855102539,0.000192,0.0034542083740234375,0.00184
11330,0.005535125732421875,0.000192,0.0034227371215820312,0.001552
11331,0.005052804946899414,0.003925,0.00350189208984375,0.001777
11332,0.011211156845092773,0.000128,0.0034487247467041016,0.001488
11333,0.005686521530151367,0.000192,0.0034317970275878906,0.001552
11334,0.0029811859130859375,0.000128,0.0028188228607177734,9.6e-05
11335,0.006173849105834961,0.000128,0.0018444061279296875,0.000128
11336,0.00024437904357910156,3.2e-05,0.0001347064971923828,6.4e-05
11337,8.869171142578125e-05,3.2e-05,8.749961853027344e-05,3.2e-05
11338,0.002264261245727539,0.000128,0.000965118408203125,0.000128
11339,0.002793550491333008,0.000128,0.0009524822235107422,9.6e-05
11340,6.0558319091796875e-05,3.2e-05,4.458427429199219e-05,3.2e-05
11341,9.775161743164062e-06,3.2e-05,1.0728836059570312e-05,3.2e-05
11342,0.005857944488525391,0.006309,0.0035293102264404297,0.001961
11343,0.005870819091796875,0.000192,0.008062601089477539,0.001616
11344,0.012594461441040039,0.000128,0.003794431686401367,0.001496
11345,0.005286693572998047,0.000128,0.003469705581665039,0.001496
11346,0.008282661437988281,0.004408,0.0005335807800292969,0.0
11347,0.008882761001586914,0.00032,0.0004611015319824219,0.0
11348,0.002614736557006836,0.000128,0.0011317729949951172,0.000128
11349,0.00412750244140625,6.4e-05,0.0014407634735107422,0.000128
11350,0.015118598937988281,0.00032,0.0008096694946289062,0.0
11351,0.0023665428161621094,0.000128,0.0010578632354736328,0.000128
11352,0.014924287796020508,0.005117,0.00010466575622558594,0.0
11353,0.008974790573120117,0.00069,0.003525257110595703,0.001616
11354,0.006499052047729492,0.000192,0.007955551147460938,0.00184
11355,0.011050939559936523,0.000128,0.005334377288818359,0.000352
11356,0.0058710575103759766,0.000128,0.003530740737915039,0.002151
11357,0.0015163421630859375,0.000192,0.0007281303405761719,0.000256
11358,0.0017981529235839844,0.000256,0.0007092952728271484,0.000256
11359,0.0020647048950195312,0.000626,0.0008690357208251953,0.000128
11360,0.0033223628997802734,0.000128,0.0016598701477050781,9.6e-05
11361,0.004230499267578125,0.000128,0.001672506332397461,0.000128
11362,0.004070281982421875,0.000128,0.0016324520111083984,0.000128
11363,0.004499912261962891,0.000128,0.0017504692077636719,9.6e-05
11364,0.013148069381713867,0.000192,0.0034270286560058594,0.00168
11365,0.0026102066040039062,0.000128,0.0008683204650878906,0.000128
11366,0.00037217140197753906,6.4e-05,0.0002942085266113281,9.6e-05
11367,0.00013375282287597656,3.2e-05,8.845329284667969e-05,3.2e-05
11368,0.00017189979553222656,3.2e-05,0.0001270771026611328,6.4e-05
11369,0.00040030479431152344,6.4e-05,0.0002129077911376953,9.6e-05
11370,0.0002884864807128906,6.4e-05,0.00016450881958007812,9.6e-05
11371,0.0004787445068359375,6.4e-05,0.00024390220642089844,9.6e-05
11372,0.0005846023559570312,6.4e-05,0.000244140625,9.6e-05
11373,0.0004394054412841797,3.2e-05,0.00023865699768066406,6.4e-05
11374,0.0005490779876708984,6.4e-05,0.00024318695068359375,9.6e-05
11375,0.002422809600830078,0.000128,0.0007946491241455078,0.009161
11376,0.007560014724731445,0.000601,0.00011181831359863281,0.0
11377,0.00370025634765625,0.000192,0.0025327205657958984,0.000288
11378,0.003061532974243164,0.000128,0.0018901824951171875,0.000128
11379,0.0028040409088134766,0.000128,0.0036835670471191406,9.6e-05
11380,0.0059604644775390625,0.000192,0.003657102584838867,0.00016
11381,0.005678653717041016,0.000128,0.0058481693267822266,0.00016
11382,0.007944822311401367,0.000849,0.002024412155151367,0.00016
11383,0.007946252822875977,0.000192,0.004296779632568359,0.00016
11384,0.0074651241302490234,0.000192,0.002504587173461914,0.000128
11385,0.0034177303314208984,0.000128,0.0025115013122558594,0.000192
11386,0.004552364349365234,0.000128,0.0029001235961914062,0.000512
11387,0.003231048583984375,0.000128,0.0020744800567626953,0.000128
11388,0.0037431716918945312,0.000128,0.0024983882904052734,0.008094
11389,0.0020744800567626953,0.000192,0.0006704330444335938,0.000594
11390,0.0073871612548828125,0.0,0.0004849433898925781,0.0
11391,0.0030679702758789062,0.000128,0.001462697982788086,0.000128
11392,0.007467508316040039,0.0,9.036064147949219e-05,0.0
11393,0.006413936614990234,0.000192,0.003863096237182617,0.002008
11394,0.005287647247314453,0.000192,0.0035448074340820312,0.001592
11395,0.004877328872680664,0.000192,0.0028734207153320312,0.005811
11396,0.004846334457397461,0.000681,0.002658843994140625,0.000576
11397,0.00080108642578125,6.4e-05,0.0002989768981933594,9.6e-05
11398,0.000499725341796875,3.2e-05,0.00015735626220703125,3.2e-05
11399,9.751319885253906e-05,3.2e-05,5.5789947509765625e-05,3.2e-05
11400,0.0019240379333496094,6.4e-05,0.0006694793701171875,9.6e-05
11401,0.0022923946380615234,6.4e-05,0.0006721019744873047,9.6e-05
11402,0.004874467849731445,0.000128,0.0028579235076904297,0.000448
11403,0.0033898353576660156,0.000192,0.0024361610412597656,0.00016
11404,0.0038881301879882812,0.000128,0.005934000015258789,0.000384
11405,0.004240751266479492,6.4e-05,0.003238677978515625,9.6e-05
11406,0.003362894058227539,0.000756,0.0009546279907226562,0.000594
11407,0.01374506950378418,0.000128,0.004659175872802734,0.00016
11408,0.0055084228515625,0.000128,0.0020780563354492188,0.000128
11409,0.00304412841796875,0.000128,0.0020682811737060547,0.000128
11410,0.005455970764160156,0.000128,0.001967191696166992,0.00016
11411,0.0028395652770996094,0.000128,0.001657247543334961,9.6e-05
11412,0.006962776184082031,0.000256,0.0038046836853027344,0.009698
11413,0.00713348388671875,0.000793,0.0038285255432128906,0.002096
11414,0.006915092468261719,0.000256,0.003793478012084961,0.00228
11415,0.004749774932861328,0.000128,0.002753019332885742,0.000704
11416,0.0050737857818603516,0.000128,0.003007173538208008,0.000768
11417,0.007308244705200195,0.000256,0.0038199424743652344,0.002008
11418,0.001241445541381836,6.4e-05,0.00039315223693847656,9.6e-05
11419,0.0011010169982910156,0.007079,0.00038909912109375,9.6e-05
11420,0.006895303726196289,0.000699,0.0037887096405029297,0.002184
11421,0.006282329559326172,0.000192,0.003868579864501953,0.001912
11422,0.002420186996459961,6.4e-05,0.0010387897491455078,0.000128
11423,0.007074594497680664,0.0,0.00046753883361816406,0.0
11424,0.007409572601318359,0.0,0.0003426074981689453,0.0
11425,0.007170677185058594,0.0,0.0003108978271484375,0.0
11426,0.006281614303588867,0.000822,0.0039005279541015625,0.002674
11427,0.006083250045776367,0.000192,0.0038187503814697266,0.00204
11428,0.005567312240600586,0.000192,0.0035674571990966797,0.001952
11429,0.007373332977294922,0.0,0.0006983280181884766,0.0
11430,0.0071485042572021484,0.0,0.000476837158203125,0.0
11431,0.005392551422119141,0.000192,0.0035054683685302734,0.001992
11432,0.006406068801879883,0.00069,0.003499269485473633,0.002056
11433,0.004351139068603516,0.000128,0.0027170181274414062,0.000576
11434,0.0040051937103271484,0.000192,0.002554178237915039,0.000288
11435,0.004259586334228516,0.000192,0.0025281906127929688,0.000288
11436,0.004467487335205078,0.000128,0.0043795108795166016,0.000256
11437,0.0038840770721435547,6.4e-05,0.001251220703125,9.6e-05
11438,0.0038242340087890625,6.4e-05,0.001386880874633789,0.000788
11439,0.0034830570220947266,0.000571,0.0014450550079345703,0.000128
11440,0.003871917724609375,6.4e-05,0.0013623237609863281,0.000128
11441,0.0014557838439941406,6.4e-05,0.0005104541778564453,9.6e-05
11442,0.0007808208465576172,6.4e-05,0.0004222393035888672,9.6e-05
11443,0.00031256675720214844,3.2e-05,0.00024771690368652344,3.2e-05
11444,0.001352548599243164,6.4e-05,0.0004608631134033203,9.6e-05
11445,0.008620262145996094,0.000256,0.009012460708618164,0.002096
11446,0.016455411911010742,0.005271,0.009981870651245117,0.002096
11447,0.014196395874023438,0.000256,0.00871729850769043,0.002008
11448,0.011703252792358398,0.000192,0.0028645992279052734,0.0008
11449,0.004755496978759766,0.000128,0.002818584442138672,0.001524
11450,0.016385793685913086,0.000192,0.0035331249237060547,0.002008
11451,0.004996776580810547,0.000192,0.0029001235961914062,0.000736
11452,0.0006196498870849609,6.4e-05,0.0002720355987548828,9.6e-05
11453,0.002433300018310547,6.4e-05,0.0017414093017578125,6.4e-05
11454,0.0010433197021484375,3.2e-05,0.0007219314575195312,6.4e-05
11455,0.0005941390991210938,3.2e-05,0.000125885009765625,3.2e-05
11456,0.0035219192504882812,3.2e-05,0.0011434555053710938,6.4e-05
11457,0.0036270618438720703,6.4e-05,0.0005321502685546875,9.6e-05
11458,0.0008711814880371094,3.2e-05,0.00030517578125,6.4e-05
11459,0.004040718078613281,0.000192,0.002460956573486328,0.000256
11460,0.007004737854003906,0.000948,0.009073019027709961,0.002408
11461,0.005180835723876953,0.000128,0.0036818981170654297,0.000576
11462,0.005913496017456055,0.000128,0.00554966926574707,0.000832
11463,0.009478569030761719,0.000256,0.0040547847747802734,0.002184
11464,0.007414340972900391,0.000948,0.004007101058959961,0.002914
11465,0.013036727905273438,0.000192,0.003795623779296875,0.001832
11466,0.006514787673950195,0.000192,0.0035271644592285156,0.001832
11467,3.337860107421875e-05,3.2e-05,2.2649765014648438e-05,3.2e-05
11468,0.00012230873107910156,3.2e-05,0.00010657310485839844,3.2e-05
11469,0.0035696029663085938,6.4e-05,0.0012288093566894531,9.6e-05
11470,0.0043833255767822266,0.000128,0.0014712810516357422,0.000128
11471,0.013363122940063477,0.000637,0.0006797313690185547,0.0
11472,0.020085811614990234,0.0,0.0011904239654541016,0.0
11473,0.00906229019165039,0.000128,0.0055086612701416016,0.00016
11474,0.0034270286560058594,0.000128,0.002611875534057617,0.000192
11475,0.007535696029663086,0.0,0.0004737377166748047,0.0
11476,0.005165576934814453,0.000771,0.007338762283325195,0.000736
11477,0.012734174728393555,0.0,0.00011682510375976562,0.0
11478,0.0015091896057128906,6.4e-05,0.0004229545593261719,9.6e-05
11479,0.00030231475830078125,3.2e-05,0.000217437744140625,6.4e-05
11480,0.002848386764526367,0.000128,0.001800537109375,0.000128
11481,0.0029375553131103516,6.4e-05,0.0006833076477050781,9.6e-05
11482,0.005390167236328125,0.000192,0.003329753875732422,0.0008
11483,0.005730390548706055,0.000192,0.0033416748046875,0.000896
11484,0.006555795669555664,0.005256,0.0030808448791503906,0.000994
11485,0.006058216094970703,0.000192,0.002969026565551758,0.00096
11486,0.005888462066650391,0.000192,0.0030744075775146484,0.000896
11487,0.005549907684326172,0.000192,0.002882242202758789,0.000896
11488,0.013362407684326172,0.000192,0.0029451847076416016,0.00096
11489,0.0009794235229492188,6.4e-05,0.00037288665771484375,9.6e-05
11490,0.006945371627807617,0.000893,0.004799842834472656,0.002923
11491,0.00616908073425293,0.000192,0.003724813461303711,0.001992
11492,0.014220237731933594,0.000192,0.008774757385253906,0.001936
11493,0.012694120407104492,0.000192,0.0035474300384521484,0.002271
11494,0.006385326385498047,0.000128,0.003700733184814453,0.001752
11495,0.006137371063232422,0.000192,0.003564596176147461,0.002016
11496,0.0066339969635009766,0.000192,0.00405120849609375,0.002056
11497,0.008356094360351562,0.000256,0.006587505340576172,0.002072
11498,0.018280029296875,0.00069,0.009259462356567383,0.001968
11499,0.016435861587524414,0.000192,0.009573936462402344,0.002008
11500,0.014690637588500977,0.000886,0.003977298736572266,0.002818
11501,0.01451420783996582,0.003048,0.00010967254638671875,0.0
11502,0.006137847900390625,0.002248,0.002636432647705078,0.000288
11503,0.012300491333007812,0.000704,0.005075931549072266,0.000128
11504,0.010258674621582031,0.001789,0.004302978515625,0.000539
11505,0.01143646240234375,0.000704,0.004336118698120117,0.00016
11506,0.011507749557495117,0.00064,0.0054454803466796875,0.00016
11507,0.011096000671386719,0.000768,0.0019676685333251953,0.00016
11508,0.005556821823120117,0.001157,0.0021238327026367188,0.000658
11509,0.005832672119140625,0.000704,0.004351615905761719,0.000128
11510,0.008897542953491211,0.000768,0.0045201778411865234,0.000192
11511,0.024811267852783203,0.003792,0.005101919174194336,0.001078
11512,0.011440038681030273,0.00064,0.004366874694824219,0.000128
11513,0.006539583206176758,0.002208,0.002442598342895508,0.000512
11514,0.0032384395599365234,6.4e-05,0.001800537109375,9.6e-05
11515,0.03363609313964844,0.003837,0.0010335445404052734,0.0
11516,0.009128093719482422,0.000768,0.003276824951171875,0.000128
11517,0.032686471939086914,0.003048,0.0002014636993408203,0.0
11518,0.01987934112548828,0.003927,0.003996610641479492,0.002578
11519,0.022310733795166016,0.0034,0.010999679565429688,0.001592
11520,0.024860620498657227,0.004045,0.0031194686889648438,0.001234
11521,0.008762836456298828,0.003432,0.007752895355224609,0.000576
11522,0.0006692409515380859,6.4e-05,0.0005376338958740234,9.6e-05
11523,0.000982522964477539,3.2e-05,0.00026488304138183594,3.2e-05
11524,0.000102996826171875,3.2e-05,0.00010895729064941406,3.2e-05
11525,0.0033216476440429688,6.4e-05,0.0010986328125,9.6e-05
11526,0.0019655227661132812,6.4e-05,0.0007936954498291016,9.6e-05
11527,0.009172439575195312,0.003568,0.002691507339477539,0.000448
11528,0.005603790283203125,0.009024,0.002336263656616211,0.000881
11529,0.00669407844543457,0.002456,0.0024924278259277344,0.000384
11530,0.0013115406036376953,6.4e-05,0.0003292560577392578,9.6e-05
11531,0.0010535717010498047,6.4e-05,0.0003552436828613281,9.6e-05
11532,0.004236698150634766,0.000704,0.0019376277923583984,0.00016
11533,0.004567146301269531,0.000704,0.00311279296875,0.000128
11534,0.004811286926269531,0.000704,0.001961946487426758,0.000128
11535,0.005533695220947266,0.000768,0.0018999576568603516,0.00016
11536,0.004094839096069336,0.000768,0.0018107891082763672,0.005335
11537,0.03297233581542969,0.003264,0.009198665618896484,0.00228
11538,0.034865379333496094,0.003828,0.008504867553710938,0.002096
11539,0.030492067337036133,0.003216,0.003870725631713867,0.00228
11540,0.008867502212524414,0.004156,0.0030760765075683594,0.001202
11541,0.021202564239501953,0.003272,0.006264209747314453,0.000768
11542,0.029829978942871094,0.006616,0.004001140594482422,0.002136
11543,0.0010120868682861328,0.000192,0.00033736228942871094,9.6e-05
11544,0.0007905960083007812,0.000192,0.00038313865661621094,9.6e-05
11545,0.014551162719726562,0.003352,0.008999347686767578,0.002184
11546,0.017577648162841797,0.004092,0.009618997573852539,0.001912
11547,0.0032401084899902344,0.000448,0.001130819320678711,0.000128
11548,0.014421224594116211,0.003048,0.0003287792205810547,0.0
11549,0.014471769332885742,0.006406,0.0006947517395019531,0.0
11550,0.03197002410888672,0.003048,0.0007028579711914062,0.0
11551,0.029955387115478516,0.00414,0.009331464767456055,0.00204
11552,0.027123212814331055,0.003408,0.008742809295654297,0.00204
11553,0.025748252868652344,0.003799,0.004271030426025391,0.002562
11554,0.03215837478637695,0.003048,0.000965118408203125,0.0
11555,0.031206369400024414,0.003716,0.0010023117065429688,0.0
11556,0.025117874145507812,0.00364,0.008286237716674805,0.001992
11557,0.017010211944580078,0.003376,0.003856182098388672,0.004282
11558,0.008797168731689453,0.004274,0.0029077529907226562,0.000576
11559,0.006731748580932617,0.002672,0.0026166439056396484,0.000288
11560,0.008058786392211914,0.004176,0.00444793701171875,0.000288
11561,0.014214754104614258,0.004237,0.00484156608581543,0.000818
11562,0.0032715797424316406,6.4e-05,0.00106048583984375,6.4e-05
11563,0.0024368762969970703,6.4e-05,0.0008416175842285156,6.4e-05
11564,0.003246307373046875,0.000128,0.0008561611175537109,0.000128
11565,0.0027532577514648438,0.000128,0.0008413791656494141,0.000128
11566,0.0006837844848632812,6.4e-05,0.0003037452697753906,9.6e-05
11567,0.0005047321319580078,6.4e-05,0.0002295970916748047,9.6e-05
11568,0.00010061264038085938,3.2e-05,9.822845458984375e-05,3.2e-05
11569,0.0006246566772460938,6.4e-05,0.0002288818359375,9.6e-05
11570,0.015058755874633789,0.003352,0.007059574127197266,0.002096
11571,0.018699169158935547,0.004017,0.004101276397705078,0.002096
11572,0.01767134666442871,0.003488,0.0038237571716308594,0.002008
11573,0.009756326675415039,0.00435,0.002847433090209961,0.001298
11574,0.009009599685668945,0.003592,0.002855539321899414,0.000832
11575,0.01069188117980957,0.003328,0.004025936126708984,0.002008
11576,0.013635873794555664,0.003488,0.006320953369140625,0.000736
11577,0.0004477500915527344,6.4e-05,0.00018858909606933594,9.6e-05
11578,0.002260446548461914,6.4e-05,0.0017256736755371094,6.4e-05
11579,0.0002803802490234375,3.2e-05,0.00019550323486328125,6.4e-05
11580,0.0003745555877685547,3.2e-05,5.936622619628906e-05,3.2e-05
11581,0.001130819320678711,0.000617,0.0005190372467041016,6.4e-05
11582,0.0014026165008544922,6.4e-05,0.0005338191986083984,9.6e-05
11583,0.0008649826049804688,6.4e-05,0.0003018379211425781,6.4e-05
11584,0.007128477096557617,0.004256,0.0025701522827148438,0.000256
11585,0.01425933837890625,0.003072,0.0053403377532958984,0.002408
11586,0.009259223937988281,0.003568,0.003415346145629883,0.000576
11587,0.014383316040039062,0.003545,0.003226757049560547,0.000832
11588,0.013651132583618164,0.003368,0.006819009780883789,0.002184
11589,0.024810791015625,0.006632,0.004060029983520508,0.002561
11590,0.011010408401489258,0.003336,0.003698587417602539,0.001832
11591,0.01255178451538086,0.003288,0.0035657882690429688,0.001832
11592,0.0001571178436279297,3.2e-05,6.175041198730469e-05,3.2e-05
11593,1.1444091796875e-05,3.2e-05,1.1205673217773438e-05,3.2e-05
11594,0.0017020702362060547,6.4e-05,0.0008361339569091797,9.6e-05
11595,0.0031042098999023438,0.00032,0.0008616447448730469,9.6e-05
11596,0.014652252197265625,0.003742,0.0008342266082763672,0.0
11597,0.01616525650024414,0.003048,0.00054168701171875,0.0
11598,0.005927324295043945,0.001088,0.002653837203979492,0.00016
11599,0.009782791137695312,0.00064,0.002419710159301758,0.000192
11600,0.01436614990234375,0.00374,0.000993967056274414,0.0
11601,0.02174520492553711,0.003616,0.0029544830322265625,0.000736
11602,0.014528751373291016,0.003048,0.00010800361633300781,0.0
11603,0.0011174678802490234,6.4e-05,0.0003871917724609375,9.6e-05
11604,0.0002467632293701172,3.2e-05,0.00017976760864257812,6.4e-05
11605,0.003743886947631836,0.000704,0.0016512870788574219,0.000128
11606,0.0042803287506103516,0.00064,0.0008308887481689453,6.4e-05
11607,0.010217428207397461,0.003783,0.007942676544189453,0.0008
11608,0.025660276412963867,0.003664,0.008327960968017578,0.000896
11609,0.0336003303527832,0.00377,0.0074656009674072266,0.000896
11610,0.013318777084350586,0.003448,0.0029718875885009766,0.00096
11611,0.01046442985534668,0.003757,0.0029141902923583984,0.001403
11612,0.010579109191894531,0.003512,0.0028929710388183594,0.000896
11613,0.029172658920288086,0.003344,0.00561976432800293,0.00096
11614,0.0015687942504882812,6.4e-05,0.0007152557373046875,9.6e-05
11615,0.0396428108215332,0.003698,0.01036381721496582,0.002344
11616,0.02854633331298828,0.006487,0.009156942367553711,0.001992
11617,0.012428998947143555,0.003288,0.0038242340087890625,0.001936
11618,0.011934518814086914,0.003464,0.004856109619140625,0.002024
11619,0.011866331100463867,0.0043,0.0035898685455322266,0.002386
11620,0.011059761047363281,0.003424,0.004023551940917969,0.002016
11621,0.027567625045776367,0.003504,0.0041501522064208984,0.002056
11622,0.014407157897949219,0.003761,0.003937482833862305,0.002072
11623,0.013017654418945312,0.003328,0.0039217472076416016,0.001968
11624,0.027801513671875,0.004077,0.016872167587280273,0.002008
11625,0.04201030731201172,0.003456,0.003838062286376953,0.002184
11626,0.008305072784423828,0.001021,0.00011038780212402344,0.0
11627,0.004675626754760742,0.000626,0.002115011215209961,0.000128
11628,0.004109382629394531,0.000128,0.001354217529296875,0.00016
11629,0.003545522689819336,6.4e-05,0.001081228256225586,0.000128
11630,0.004178285598754883,0.000128,0.0013668537139892578,0.000128
11631,0.004133939743041992,0.000128,0.0031218528747558594,0.000128
11632,0.005380153656005859,0.000128,0.0035283565521240234,0.000128
11633,0.004439830780029297,0.000128,0.0016701221466064453,0.000128
11634,0.004537820816040039,0.00082,0.004678964614868164,0.000594
11635,0.009274482727050781,0.000128,0.004536151885986328,0.00016
11636,0.011685371398925781,0.000128,0.004996061325073242,0.000192
11637,0.0037899017333984375,0.000128,0.0011696815490722656,9.6e-05
11638,0.0046312808990478516,0.000128,0.002198934555053711,0.000128
11639,0.00019884109497070312,3.2e-05,0.00012350082397460938,3.2e-05
11640,0.008099555969238281,0.00063,0.0004818439483642578,0.0
11641,0.0014622211456298828,0.000562,0.0005130767822265625,9.6e-05
11642,0.008074760437011719,0.0,0.0002238750457763672,0.0
11643,0.017199039459228516,0.000192,0.009165287017822266,0.001848
11644,0.014703750610351562,0.00082,0.007101774215698242,0.00172
11645,0.013248920440673828,0.000128,0.006835222244262695,0.000832
11646,0.011739730834960938,0.000128,0.005085945129394531,9.6e-05
11647,0.002142190933227539,0.000128,0.0009100437164306641,9.6e-05
11648,0.00048089027404785156,3.2e-05,0.0002703666687011719,6.4e-05
11649,0.0010387897491455078,6.4e-05,0.0008008480072021484,9.6e-05
11650,0.00010275840759277344,3.2e-05,6.103515625e-05,3.2e-05
11651,5.555152893066406e-05,3.2e-05,5.459785461425781e-05,3.2e-05
11652,0.006348609924316406,0.000946,0.0023026466369628906,9.6e-05
11653,0.00416111946105957,0.000128,0.0020322799682617188,0.000128
11654,0.0048084259033203125,0.000128,0.0021102428436279297,0.000128
11655,0.0036208629608154297,0.000128,0.0009412765502929688,0.000128
11656,0.003034830093383789,0.000128,0.0009286403656005859,0.000128
11657,0.003520965576171875,0.000128,0.002525806427001953,0.000128
11658,0.004061698913574219,0.000128,0.0012667179107666016,9.6e-05
11659,0.0038001537322998047,0.000128,0.0011489391326904297,0.00016
11660,0.004122495651245117,0.008364,0.0013577938079833984,0.000739
11661,0.0025360584259033203,6.4e-05,0.0005421638488769531,6.4e-05
11662,0.0077702999114990234,0.000256,0.003846406936645508,0.00212
11663,0.0076749324798583984,0.000192,0.0037522315979003906,0.001872
11664,0.007985591888427734,0.000192,0.00392460823059082,0.002056
11665,0.005594968795776367,0.000128,0.002790212631225586,0.00543
11666,0.005991935729980469,0.000681,0.0027832984924316406,0.0008
11667,0.0075588226318359375,0.000192,0.006385087966918945,0.001784
11668,0.005392789840698242,6.4e-05,0.0016064643859863281,9.6e-05
11669,0.003924369812011719,6.4e-05,0.0017044544219970703,9.6e-05
11670,0.013211727142333984,0.000192,0.004103422164916992,0.002461
11671,0.01149892807006836,0.000192,0.004065275192260742,0.001848
11672,0.0008244514465332031,6.4e-05,0.0003533363342285156,9.6e-05
11673,0.008871316909790039,0.0,0.0005092620849609375,0.0
11674,0.008203268051147461,0.0,0.0003719329833984375,0.0
11675,0.008270502090454102,0.0,0.00035834312438964844,0.0
11676,0.007460117340087891,0.004489,0.003945350646972656,0.002296
11677,0.011684179306030273,0.00069,0.003859281539916992,0.002136
11678,0.006569862365722656,0.000192,0.003693819046020508,0.001984
11679,0.008519172668457031,0.0,0.0008802413940429688,0.0
11680,0.014997243881225586,0.0,0.0008754730224609375,0.0
11681,0.01484060287475586,0.000192,0.0037560462951660156,0.001832
11682,0.010311126708984375,0.000192,0.004376888275146484,0.001896
11683,0.007449626922607422,0.000128,0.0024871826171875,0.000192
11684,0.008693456649780273,0.000128,0.002736806869506836,0.000128
11685,0.006337642669677734,0.00064,0.0021131038665771484,0.000256
11686,0.005437374114990234,0.000626,0.002896547317504883,9.6e-05
11687,0.00044989585876464844,3.2e-05,0.00014638900756835938,3.2e-05
11688,0.0003650188446044922,3.2e-05,5.9604644775390625e-05,3.2e-05
11689,0.0005257129669189453,3.2e-05,0.0002372264862060547,6.4e-05
11690,0.0003802776336669922,3.2e-05,0.0001404285430908203,3.2e-05
11691,0.0024611949920654297,0.000128,0.0009300708770751953,9.6e-05
11692,0.0017633438110351562,0.000128,0.0009324550628662109,9.6e-05
11693,0.0011751651763916016,6.4e-05,0.0008375644683837891,0.000128
11694,0.002452850341796875,0.000128,0.0009407997131347656,9.6e-05
11695,0.007627010345458984,0.000192,0.0038857460021972656,0.001872
11696,0.007974863052368164,0.000192,0.0038394927978515625,0.001872
11697,0.009785652160644531,0.000829,0.009439706802368164,0.001848
11698,0.014135122299194336,0.000128,0.007211923599243164,0.000896
11699,0.013772249221801758,0.000128,0.006925106048583984,0.000928
11700,0.01535487174987793,0.001065,0.00384521484375,0.001848
11701,0.006274223327636719,0.000128,0.0032002925872802734,0.000896
11702,0.001979351043701172,0.000128,0.001013040542602539,9.6e-05
11703,0.0003597736358642578,3.2e-05,0.00014901161193847656,6.4e-05
11704,0.001680135726928711,0.000128,0.00096893310546875,0.000128
11705,0.0006346702575683594,6.4e-05,0.0002636909484863281,9.6e-05
11706,0.000141143798828125,3.2e-05,9.918212890625e-05,3.2e-05
11707,0.00022292137145996094,3.2e-05,0.00014257431030273438,6.4e-05
11708,0.0006537437438964844,6.4e-05,0.00026607513427734375,9.6e-05
11709,0.005036830902099609,0.000128,0.00217437744140625,0.00016
11710,0.009881973266601562,0.000256,0.004049777984619141,0.00228
11711,0.006251811981201172,0.000965,0.00650477409362793,0.000736
11712,0.013647079467773438,0.000128,0.007157564163208008,0.000928
11713,0.01652383804321289,0.000192,0.0038013458251953125,0.001992
11714,0.00790095329284668,0.000256,0.003759622573852539,0.002638
11715,0.006821870803833008,0.000128,0.0035028457641601562,0.001736
11716,0.007160186767578125,0.000128,0.003503561019897461,0.001864
11717,0.0008544921875,6.4e-05,0.0006825923919677734,9.6e-05
11718,0.0009739398956298828,6.4e-05,0.0008132457733154297,9.6e-05
11719,1.1682510375976562e-05,3.2e-05,1.1920928955078125e-05,3.2e-05
11720,0.0005743503570556641,3.2e-05,0.0002186298370361328,6.4e-05
11721,0.00802159309387207,0.0,0.0004940032958984375,0.0
11722,0.008443593978881836,0.0,0.0004525184631347656,0.0
11723,0.004343986511230469,0.005502,0.0018608570098876953,0.000626
11724,0.011090755462646484,6.4e-05,0.0036859512329101562,0.000128
11725,0.02106451988220215,0.0,0.0010509490966796875,0.0
11726,0.013643026351928711,0.000128,0.006808280944824219,0.001356
11727,0.01853632926940918,0.0,0.00022602081298828125,0.0
11728,0.0036475658416748047,6.4e-05,0.0010211467742919922,9.6e-05
11729,0.0033457279205322266,0.000128,0.0021147727966308594,0.000128
11730,0.0034584999084472656,6.4e-05,0.0007889270782470703,9.6e-05
11731,0.004595041275024414,3.2e-05,0.0007121562957763672,6.4e-05
11732,0.016107559204101562,0.000128,0.006171464920043945,0.001437
11733,0.014331817626953125,0.000192,0.006796121597290039,0.000864
11734,0.014744281768798828,0.000192,0.006620645523071289,0.000928
11735,0.01484227180480957,0.000822,0.007109642028808594,0.000928
11736,0.014500856399536133,0.000192,0.006834983825683594,0.000928
11737,0.014721393585205078,0.000192,0.006487607955932617,0.000864
11738,0.0066585540771484375,0.000822,0.0029494762420654297,0.001507
11739,0.004556894302368164,6.4e-05,0.0021026134490966797,9.6e-05
11740,0.013213157653808594,0.000256,0.0039217472076416016,0.002184
11741,0.015953779220581055,0.000128,0.0035552978515625,0.001896
11742,0.007004261016845703,0.000703,0.00874948501586914,0.001936
